id;pasta;volume;imagem;ncb2;url_pagina;Categoria-1;Categoria-2;Categoria-3;ncb;purl;capa;tipo de material;língua;língua da obra original;título;subtítulo;título original;edição;publicação;data da publicação;data da publicação2;dimensões;autor;autor - organização;co-autores;autores secundários;co-autores - organizações;autores secundários - organizações;cota;coleção;id persistente;acesso
7464;804731;6;10;804731610;https://permalinkbnd.bnportugal.gov.pt/viewer/270138/?medianame=cam-22-v_0000_&o=volume#page=10&viewer=picture&o=volume&n=0&q=;Imagens | 1747;Cantos - Cantos I | 1750;"Episódios - Concílio ""Conselho dos Deuses"" | 1762";804731;https://purl.pt/42825;https://bndigital.bnportugal.gov.pt//i/?IIIF=/c9/5c/2d/80/c95c2d80-0139-4149-b238-327b510e0b9a/iiif/cam-17-v_0000_000011.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Obras de Luiz de Camões;precedidas de um ensaio biographico, no qual se relatam alguns factos não conhecidos da sua vida augmentadas com algumas composições ineditas do poeta pelo Visconde de Juromenha;;1.ª ed.;Lisboa : Imprensa Nacional;1860;1860;6 vol.;Camões, Luís de, 1524-1580;;;Juromenha, 1807-1887, Autor da introdução, etc.;;;L. 11176 V.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/804731;Livre
7465;804731;6;43;804731643;https://permalinkbnd.bnportugal.gov.pt/viewer/270138/?medianame=cam-22-v_0000_&o=volume#page=43&viewer=picture&o=volume&n=0&q=;Imagens | 1747;Cantos - Cantos II | 1751;Episódios - Sonho d'El-Rei D. Manuel, no qual lhe aparecem os rios Indo e Ganges | 1763;804731;https://purl.pt/42825;https://bndigital.bnportugal.gov.pt//i/?IIIF=/c9/5c/2d/80/c95c2d80-0139-4149-b238-327b510e0b9a/iiif/cam-17-v_0000_000011.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Obras de Luiz de Camões;precedidas de um ensaio biographico, no qual se relatam alguns factos não conhecidos da sua vida augmentadas com algumas composições ineditas do poeta pelo Visconde de Juromenha;;1.ª ed.;Lisboa : Imprensa Nacional;1860;1860;6 vol.;Camões, Luís de, 1524-1580;;;Juromenha, 1807-1887, Autor da introdução, etc.;;;L. 11176 V.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/804731;Livre
7466;804731;6;174;8047316174;https://permalinkbnd.bnportugal.gov.pt/viewer/270138/?medianame=cam-17-v_0000_&o=volume?&medianame=cam-22-v_0000_&viewer=picture&o=volume#page=174&viewer=picture&o=volume&n=0&q=;Imagens | 1747;Cantos - Cantos III | 1752;Episódios - Assassínio de Inês de Castro | 1764;804731;https://purl.pt/42825;https://bndigital.bnportugal.gov.pt//i/?IIIF=/c9/5c/2d/80/c95c2d80-0139-4149-b238-327b510e0b9a/iiif/cam-17-v_0000_000011.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Obras de Luiz de Camões;precedidas de um ensaio biographico, no qual se relatam alguns factos não conhecidos da sua vida augmentadas com algumas composições ineditas do poeta pelo Visconde de Juromenha;;1.ª ed.;Lisboa : Imprensa Nacional;1860;1860;6 vol.;Camões, Luís de, 1524-1580;;;Juromenha, 1807-1887, Autor da introdução, etc.;;;L. 11176 V.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/804731;Livre
7467;804731;6;388;8047316388;https://permalinkbnd.bnportugal.gov.pt/viewer/270138/?medianame=cam-17-v_0000_&o=volume?&medianame=cam-22-v_0000_&viewer=picture&o=volume#page=388&viewer=picture&o=volume&n=0&q=;Imagens | 1747;Cantos - Cantos IV | 1753;Episódios - Aparição do gigante Adamastor na passagem do Cabo de B. Esperança | 1765;804731;https://purl.pt/42825;https://bndigital.bnportugal.gov.pt//i/?IIIF=/c9/5c/2d/80/c95c2d80-0139-4149-b238-327b510e0b9a/iiif/cam-17-v_0000_000011.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Obras de Luiz de Camões;precedidas de um ensaio biographico, no qual se relatam alguns factos não conhecidos da sua vida augmentadas com algumas composições ineditas do poeta pelo Visconde de Juromenha;;1.ª ed.;Lisboa : Imprensa Nacional;1860;1860;6 vol.;Camões, Luís de, 1524-1580;;;Juromenha, 1807-1887, Autor da introdução, etc.;;;L. 11176 V.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/804731;Livre
7468;805036;1;7;80503617;https://permalinkbnd.bnportugal.gov.pt/viewer/270047/?offset=#page=7&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos V | 1754;Episódios - Vénus aplaca os Ventos e a tormenta | 1766;805036;https://purl.pt/42615;https://bndigital.bnportugal.gov.pt//i/?IIIF=/04/56/f5/1f/0456f51f-704b-4799-8864-de350710eadb/iiif/cam-28-v_0000_000005.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusiadas...;a primeira edição impressa em vida de Luis de Camões 1572;;1.ª ed.;Lisboa : s.n.;1886;1886;10, 38, 1 p.;Camões, Luís de, 1524-1580;;;Santos, Joaquim Eusébio dos, ca 18--, Litógrafo;;;CAM. 28 V.;;http://id.bnportugal.gov.pt/bib/catbnp/805036;Livre
7469;807561;1;8;80756118;https://permalinkbnd.bnportugal.gov.pt/viewer/274169/?offset=#page=8&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos VI | 1755;Episódios - Desembarque de Gama em Calecut | 1767;807561;https://purl.pt/43817;https://bndigital.bnportugal.gov.pt//i/?IIIF=/69/f7/a5/f4/69f7a5f4-1a20-4ce9-85d3-24b8134a9685/iiif/cam-47-v_0005.tif/full/!300,500/0/default.jpg;Livro impresso;Italiano;Português;I Lusiadi;poema;;1.ª ed.;Milano : presso Carlo Branca;1862;1862;13, XXXIX, 471, 1 p.;Camões, Luís de, 1524-1580;;;"Bellotti, Felice, Tradutor ; Maggi, Giovanni Antonio, Autor da introdução, etc.";;;CAM. 47 V.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/807561;Livre
7470;807567;1;54;807567154;https://permalinkbnd.bnportugal.gov.pt/viewer/270089/?offset=#page=54&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos VII | 1756;Episódios - Segunda Audiência do Samorim a Gama | 1768;807567;https://purl.pt/42617;https://bndigital.bnportugal.gov.pt//i/?IIIF=/a8/86/25/9a/a886259a-3e34-4058-aa6a-f259265bbedb/iiif/cam-48-v_0000_000011.tif/full/!300,500/0/default.jpg;Livro impresso;Inglês;Português;The Lusiad or the discovery of India;an epic poem;;3rd ed;Dublin : printed by Graisberry and Campbell;1791;1791;2 v.;Camões, Luís de, 1524-1580;;;Mickle, William Julius, 1734-1788, Tradutor;;;CAM. 48 V.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/807567;Livre
7471;807675;1;1 vs. 9;80767511 vs. 9;https://permalinkbnd.bnportugal.gov.pt/viewer/281023/?offset=#page=1 vs. 9&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos VIII | 1757;Episódios - Ilha de Vénus | 1769;807675;https://purl.pt/43868;https://bndigital.bnportugal.gov.pt//i/?IIIF=/00/37/6b/04/00376b04-62d3-4bd1-880c-42088be712b3/iiif/cam-62-2-v_0000_000001.tif/full/!300,500/0/default.jpg;Livro impresso;Italiano;Português;O Soneto de Luis de Camões Alma minha gentil;;;Edição de 200 exemplares numerados;Lisboa : Typ. Casa Portugueza;1884;1884;2 f.;Camões, Luís de, 1524-1580;;;Peragallo, Prospero, 1823-1916, Tradutor;;;CAM. 62//2 V.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/807675;Livre
7472;808481;1;17;808481117;https://permalinkbnd.bnportugal.gov.pt/viewer/274252/?offset=#page=17&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos IX | 1758;Episódios - Audiência d’El-Rei D. Manuel a Gama | 1770;808481;https://purl.pt/43870;https://bndigital.bnportugal.gov.pt//i/?IIIF=/0a/b4/ca/cd/0ab4cacd-5524-446b-b470-bf398b531cc6/iiif/cam-65-2-v_0001.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;A primeira poesia impressa de Luiz de Camões no livro do Doctor Garcia dOrta intitulado Coloquios dos simples e drogas;;;1.ª ed.;Lisboa : s.n.;1887;1887;10, 12 p.;Camões, Luís de, 1524-1580;;;"Braga, Teófilo, 1843-1924, Editor literário ; Orta, Garcia de, 1499?-1568, Nome associado";;;CAM. 284//6 V.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/808481;Livre
7473;808481;1;26;808481126;https://permalinkbnd.bnportugal.gov.pt/viewer/274252/?offset=#page=26&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos X | 1759;Episódios - Camões na gruta de Macau | 1760;808481;https://purl.pt/43870;https://bndigital.bnportugal.gov.pt//i/?IIIF=/0a/b4/ca/cd/0ab4cacd-5524-446b-b470-bf398b531cc6/iiif/cam-65-2-v_0001.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;A primeira poesia impressa de Luiz de Camões no livro do Doctor Garcia dOrta intitulado Coloquios dos simples e drogas;;;1.ª ed.;Lisboa : s.n.;1887;1887;10, 12 p.;Camões, Luís de, 1524-1580;;;"Braga, Teófilo, 1843-1924, Editor literário ; Orta, Garcia de, 1499?-1568, Nome associado";;;CAM. 284//6 V.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/808481;Livre
7474;808481;1;29;808481129;https://permalinkbnd.bnportugal.gov.pt/viewer/274252/?offset=#page=29&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos | 1748;Episódios - Visita do Rei de Melinde a Gama | 1761;808481;https://purl.pt/43870;https://bndigital.bnportugal.gov.pt//i/?IIIF=/0a/b4/ca/cd/0ab4cacd-5524-446b-b470-bf398b531cc6/iiif/cam-65-2-v_0001.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;A primeira poesia impressa de Luiz de Camões no livro do Doctor Garcia dOrta intitulado Coloquios dos simples e drogas;;;1.ª ed.;Lisboa : s.n.;1887;1887;10, 12 p.;Camões, Luís de, 1524-1580;;;"Braga, Teófilo, 1843-1924, Editor literário ; Orta, Garcia de, 1499?-1568, Nome associado";;;CAM. 284//6 V.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/808481;Livre
7475;808497;1;7;80849717;https://permalinkbnd.bnportugal.gov.pt/viewer/273233/?offset=#page=7&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos | 1748;"Episódios - Concílio ""Conselho dos Deuses"" | 1762";808497;https://purl.pt/43932;https://bndigital.bnportugal.gov.pt//i/?IIIF=/48/4c/2a/27/484c2a27-fd2e-4680-8a45-98c7dbfd51fd/iiif/cam-77-v_0000_000005.tif/full/!300,500/0/default.jpg;Livro impresso;"Português ; Italiano";Português;Flores de poesia portugueza;;;1.ª ed.;Lisboa : Empreza do Ocidente;1893;1893;86 p.;;;;Peragallo, Prospero, 1823-1916, Tradutor;;;CAM. 77 V.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/808497;Livre
7476;808502;1;12;808502112;https://permalinkbnd.bnportugal.gov.pt/viewer/270086/?offset=#page=12&viewer=picture&o=info&n=0&q=;Imagens | 1747;Episódios | 1749;Episódios - Sonho d'El-Rei D. Manuel, no qual lhe aparecem os rios Indo e Ganges | 1763;808502;https://purl.pt/42915;https://bndigital.bnportugal.gov.pt//i/?IIIF=/91/4d/83/ce/914d83ce-db92-46b6-90a3-a93497ddbc41/iiif/cam-79-v_0000_000005.tif/full/!300,500/0/default.jpg;Livro impresso;"Português ; Italiano";Português;Poesias de Luiz de Camões e outros;;;1.ª ed.;Lisboa : Impr. Nacional;1890;1890;2 v.;;;Camões, Luís de, 1524-1580;Peragallo, Prospero, 1823-1916, Tradutor;;;CAM. 79 V.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/808502;Livre
7477;808536;1;7;80853617;https://permalinkbnd.bnportugal.gov.pt/viewer/270087/?offset=#page=7&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos I | 1750;Episódios - Assassínio de Inês de Castro | 1764;808536;https://purl.pt/42822;https://bndigital.bnportugal.gov.pt//i/?IIIF=/ae/13/d9/fc/ae13d9fc-af5b-41fa-9c73-13677994f5c1/iiif/cam-84-v_0000_000007.tif/full/!300,500/0/default.jpg;Livro impresso;Italiano;Português;Poesie portoghese e sivigliane;;;1.ª ed.;Genova : Stablimento Typ. Ved. Papini e Figli;1899;1899;2 v.;;;;Peragallo, Prospero, 1823-1916, Tradutor;;;CAM. 84 V.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/808536;Livre
7478;808536;1;17;808536117;https://permalinkbnd.bnportugal.gov.pt/viewer/270087/?offset=#page=17&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos II | 1751;Episódios - Aparição do gigante Adamastor na passagem do Cabo de B. Esperança | 1765;808536;https://purl.pt/42822;https://bndigital.bnportugal.gov.pt//i/?IIIF=/ae/13/d9/fc/ae13d9fc-af5b-41fa-9c73-13677994f5c1/iiif/cam-84-v_0000_000007.tif/full/!300,500/0/default.jpg;Livro impresso;Italiano;Português;Poesie portoghese e sivigliane;;;1.ª ed.;Genova : Stablimento Typ. Ved. Papini e Figli;1899;1899;2 v.;;;;Peragallo, Prospero, 1823-1916, Tradutor;;;CAM. 84 V.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/808536;Livre
7479;808536;1;79;808536179;https://permalinkbnd.bnportugal.gov.pt/viewer/270087/?offset=#page=79&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos III | 1752;Episódios - Vénus aplaca os Ventos e a tormenta | 1766;808536;https://purl.pt/42822;https://bndigital.bnportugal.gov.pt//i/?IIIF=/ae/13/d9/fc/ae13d9fc-af5b-41fa-9c73-13677994f5c1/iiif/cam-84-v_0000_000007.tif/full/!300,500/0/default.jpg;Livro impresso;Italiano;Português;Poesie portoghese e sivigliane;;;1.ª ed.;Genova : Stablimento Typ. Ved. Papini e Figli;1899;1899;2 v.;;;;Peragallo, Prospero, 1823-1916, Tradutor;;;CAM. 84 V.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/808536;Livre
7480;808536;1;89;808536189;https://permalinkbnd.bnportugal.gov.pt/viewer/270087/?offset=#page=89&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos IV | 1753;Episódios - Desembarque de Gama em Calecut | 1767;808536;https://purl.pt/42822;https://bndigital.bnportugal.gov.pt//i/?IIIF=/ae/13/d9/fc/ae13d9fc-af5b-41fa-9c73-13677994f5c1/iiif/cam-84-v_0000_000007.tif/full/!300,500/0/default.jpg;Livro impresso;Italiano;Português;Poesie portoghese e sivigliane;;;1.ª ed.;Genova : Stablimento Typ. Ved. Papini e Figli;1899;1899;2 v.;;;;Peragallo, Prospero, 1823-1916, Tradutor;;;CAM. 84 V.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/808536;Livre
7481;808536;1;97;808536197;https://permalinkbnd.bnportugal.gov.pt/viewer/270087/?offset=#page=97&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos V | 1754;Episódios - Segunda Audiência do Samorim a Gama | 1768;808536;https://purl.pt/42822;https://bndigital.bnportugal.gov.pt//i/?IIIF=/ae/13/d9/fc/ae13d9fc-af5b-41fa-9c73-13677994f5c1/iiif/cam-84-v_0000_000007.tif/full/!300,500/0/default.jpg;Livro impresso;Italiano;Português;Poesie portoghese e sivigliane;;;1.ª ed.;Genova : Stablimento Typ. Ved. Papini e Figli;1899;1899;2 v.;;;;Peragallo, Prospero, 1823-1916, Tradutor;;;CAM. 84 V.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/808536;Livre
7482;808536;1;104;8085361104;https://permalinkbnd.bnportugal.gov.pt/viewer/270087/?offset=#page=104&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos VI | 1755;Episódios - Ilha de Vénus | 1769;808536;https://purl.pt/42822;https://bndigital.bnportugal.gov.pt//i/?IIIF=/ae/13/d9/fc/ae13d9fc-af5b-41fa-9c73-13677994f5c1/iiif/cam-84-v_0000_000007.tif/full/!300,500/0/default.jpg;Livro impresso;Italiano;Português;Poesie portoghese e sivigliane;;;1.ª ed.;Genova : Stablimento Typ. Ved. Papini e Figli;1899;1899;2 v.;;;;Peragallo, Prospero, 1823-1916, Tradutor;;;CAM. 84 V.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/808536;Livre
7483;808536;1;105;8085361105;https://permalinkbnd.bnportugal.gov.pt/viewer/270087/?offset=#page=105&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos VII | 1756;Episódios - Audiência d’El-Rei D. Manuel a Gama | 1770;808536;https://purl.pt/42822;https://bndigital.bnportugal.gov.pt//i/?IIIF=/ae/13/d9/fc/ae13d9fc-af5b-41fa-9c73-13677994f5c1/iiif/cam-84-v_0000_000007.tif/full/!300,500/0/default.jpg;Livro impresso;Italiano;Português;Poesie portoghese e sivigliane;;;1.ª ed.;Genova : Stablimento Typ. Ved. Papini e Figli;1899;1899;2 v.;;;;Peragallo, Prospero, 1823-1916, Tradutor;;;CAM. 84 V.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/808536;Livre
7484;808766;1;10;808766110;https://permalinkbnd.bnportugal.gov.pt/viewer/273350/?offset=#page=10&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos VIII | 1757;Episódios - Camões na gruta de Macau | 1760;808766;https://purl.pt/43857;https://bndigital.bnportugal.gov.pt//i/?IIIF=/29/3a/ba/e6/293abae6-2e00-4a86-8ac3-38df069f98ac/iiif/cam-95-v_0000_000005.tif/full/!300,500/0/default.jpg;Livro impresso;Sueco;Português;Nãgra dikter;;;1.ª ed.;Upsala : Harald Wretmans Boktryckeri;1899;1899;20 p.;Camões, Luís de, 1524-1580;;;Björkman, Göran, 1860-1923, Tradutor;;;CAM. 95 V.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/808766;Livre
7485;810040;1;11;810040111;https://permalinkbnd.bnportugal.gov.pt/viewer/273316/?offset=#page=11&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos IX | 1758;Episódios - Visita do Rei de Melinde a Gama | 1761;810040;https://purl.pt/43815;https://bndigital.bnportugal.gov.pt//i/?IIIF=/b6/d0/71/c6/b6d071c6-e05d-4c17-96b2-07a62e35fb7f/iiif/cam-82-1-v_0000_000005.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Episodio do Gigante Adamastor;Lusiadas, Canto V, Est. XXXVII-LXX;;1.ª ed.;Lisboa : Imp. Nacional;1898;1898;48, 1 p.;Benoliel, Joseph, 1873-1932;;;Vilhena, Ernesto Jardim de, 1876-1967, Antigo possuidor;;;L. 31751 V.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/810040;Livre
7486;810055;1;1;81005511;https://permalinkbnd.bnportugal.gov.pt/viewer/273346/?offset=#page=1&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos X | 1759;"Episódios - Concílio ""Conselho dos Deuses"" | 1762";810055;https://purl.pt/43756;https://bndigital.bnportugal.gov.pt//i/?IIIF=/34/41/92/cf/344192cf-3708-4802-9818-a45312b9e82b/iiif/cam-83-4-v_0000_000001.tif/full/!300,500/0/default.jpg;Livro impresso;"Português ; Italiano ; Espanhol ; Francês";Português;A epopéa das navegações portuguezas;estrophes;;1.ª ed.;Lisboa : Imp. Nacional;1898;1898;27, 5 p.;Cunha, Xavier da, 1840-1920;;;"Vilhena, Ernesto Jardim de, 1876-1967, Antigo possuidor ; Peragallo, Prospero, 1823-1916, Tradutor ; Lamarque de Novoa, José, Tradutor ; Benoliel, Joseph, 1873-1932, Tradutor";;;L. 5627 V.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/810055;Livre
7487;810055;1;5;81005515;https://permalinkbnd.bnportugal.gov.pt/viewer/273346/?offset=#page=5&viewer=picture&o=info&n=0&q=;Imagens | 1747;Episódios | 1749;Episódios - Sonho d'El-Rei D. Manuel, no qual lhe aparecem os rios Indo e Ganges | 1763;810055;https://purl.pt/43756;https://bndigital.bnportugal.gov.pt//i/?IIIF=/34/41/92/cf/344192cf-3708-4802-9818-a45312b9e82b/iiif/cam-83-4-v_0000_000001.tif/full/!300,500/0/default.jpg;Livro impresso;"Português ; Italiano ; Espanhol ; Francês";Português;A epopéa das navegações portuguezas;estrophes;;1.ª ed.;Lisboa : Imp. Nacional;1898;1898;27, 5 p.;Cunha, Xavier da, 1840-1920;;;"Vilhena, Ernesto Jardim de, 1876-1967, Antigo possuidor ; Peragallo, Prospero, 1823-1916, Tradutor ; Lamarque de Novoa, José, Tradutor ; Benoliel, Joseph, 1873-1932, Tradutor";;;L. 5627 V.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/810055;Livre
7488;810381;1;7;81038117;https://permalinkbnd.bnportugal.gov.pt/viewer/274342/?offset=#page=7&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos I | 1750;Episódios - Assassínio de Inês de Castro | 1764;810381;https://purl.pt/43913;https://bndigital.bnportugal.gov.pt//i/?IIIF=/79/72/60/1d/7972601d-e856-49df-bc77-f7e76667a402/iiif/cam-96-v_0007.tif/full/!300,500/0/default.jpg;Livro impresso;Espanhol;;Sesion de la Real Academia Española à que asistió S. M. el Emperador del Brasil;;;1.ª ed.;Madrid : Imprenta y Estereotipia de M. Rivadeneyra;1873;1873;177, 1 br. p.;Cueto, Leopoldo Augusto de, 1815-1901;;Valera, Juan, 1824-1905, Autor;;;Real Academia Española, Editor literário;CAM. 96 V.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/810381;Livre
7489;847196;1;3;84719613;https://permalinkbnd.bnportugal.gov.pt/viewer/273439/?offset=#page=3&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos II | 1751;Episódios - Aparição do gigante Adamastor na passagem do Cabo de B. Esperança | 1765;847196;https://purl.pt/43757;https://bndigital.bnportugal.gov.pt//i/?IIIF=/c6/34/87/47/c6348747-4a91-4fb6-b497-01ffe8b250db/iiif/cam-120-1-v_0000_000001.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Camões;homenagem aos antigos heróis portuguezes e sobre todos ao seu divino cantor Luís de Camões;;1.ª ed.;Porto : Typ. Nacional;1880;1880;32 p.;Brito, Rosalino Cândido de Sampaio e;;;;;;CAM. 120//1 V.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/847196;Livre
7490;851350;1;5;85135015;https://permalinkbnd.bnportugal.gov.pt/viewer/273527/?offset=#page=5&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos III | 1752;Episódios - Vénus aplaca os Ventos e a tormenta | 1766;851350;https://purl.pt/43922;https://bndigital.bnportugal.gov.pt//i/?IIIF=/56/14/10/91/56141091-d8f1-4fff-94e5-824215338e69/iiif/cam-130-3-v_0000_000001.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;A leitura dos Lusiadas;;;1.ª ed.;Porto : Imprensa Ferreira de Brito;1880;1880;4 f.;Campos, Alfredo, 1847-1906;;;;;;CAM. 130//3 V.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/851350;Livre
7491;852833;1;11;852833111;https://permalinkbnd.bnportugal.gov.pt/viewer/273731/?offset=#page=11&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos IV | 1753;Episódios - Desembarque de Gama em Calecut | 1767;852833;https://purl.pt/43927;https://bndigital.bnportugal.gov.pt//i/?IIIF=/7a/fb/76/79/7afb7679-f363-4b2d-8ae7-66b17a54fb04/iiif/cam-184-v_0000_000007.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;O pranto de Camões;;;1.ª ed.;Porto : Livraria Civilisação;1891;1891;18 f.;Araújo, Horácio de, fl. 1890-1893;;;;;;CAM. 184 V.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/852833;Livre
7492;859037;1;3;85903713;https://permalinkbnd.bnportugal.gov.pt/viewer/272628/?offset=#page=3&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos V | 1754;Episódios - Segunda Audiência do Samorim a Gama | 1768;859037;https://purl.pt/43752;https://bndigital.bnportugal.gov.pt//i/?IIIF=/7c/8e/0c/32/7c8e0c32-7301-4cec-97d8-dff5af8467bc/iiif/cam-254-4-v_0000_000001.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Notas para uma edição crítica e comentada dos Lusíadas;;;1.ª ed.;Coimbra : Impr. da Universidade;1920;1920;63 p.;Rodrigues, José Maria, 1857-1942;;;;;;CAM. 254//4 V.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/859037;Livre
7493;865410;1;1;86541011;https://permalinkbnd.bnportugal.gov.pt/viewer/281130/?offset=#page=1&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos VI | 1755;Episódios - Ilha de Vénus | 1769;865410;https://purl.pt/42601;https://bndigital.bnportugal.gov.pt//i/?IIIF=/3c/74/9e/7c/3c749e7c-418e-4e81-93bd-79e9cd23c0b5/iiif/cam-374-9-v_0001.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;O brazão do apellido de Camões;;;1.ª ed.;Coimbra : Impr. Litteraria;1880;1880;;;;;;;;CAM. 289//10 V.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/865410;Livre
