id;pasta;volume;imagem;url_pagina;Categoria-1;Categoria-2;Categoria-3;ncb;purl;capa;tipo de material;língua;língua da obra original;título;subtítulo;título original;edição;publicação;data da publicação;data da publicação2;dimensões;autor;autor - organização;co-autores;autores secundários;co-autores - organizações;autores secundários - organizações;cota;coleção;id persistente;acesso
9776;2284;1;203;https://permalinkbnd.bnportugal.gov.pt/viewer/272627/?offset=#page=203&viewer=picture&o=info&n=0&q=;Imagens | 554;Cantos - Cantos V | 561;Episódios - Audiência d’El-Rei D. Manuel a Gama | 577;2284;https://purl.pt/43957;https://bndigital.bnportugal.gov.pt//i/?IIIF=/f4/aa/32/ae/f4aa32ae-6c1c-4685-b497-6fb573476d75/iiif/cam-151-a_0000_000001.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusíadas;edição artística comemorativa do 3º Centenário da Restauração da Independência de Portugal;;Nova edição;Barcelos : Companhia Editora do Minho;1960;1960;LVII, 318, 2 p.;Camões, Luís de, 1524-1580;;;"Cidade, Hernâni, 1887-1975, Autor da introdução, etc. ; Lopes, Joaquim, 1886-1956, Ilustrador ; Cerdeira, Eleutério, 1876-?, Comentador de texto escrito";;;L. 6177 A.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/2284;Livre
9777;2284;1;231;https://permalinkbnd.bnportugal.gov.pt/viewer/272627/?offset=#page=231&viewer=picture&o=info&n=0&q=;Imagens | 554;Cantos - Cantos VII | 563;Episódios - Camões na gruta de Macau | 567;2284;https://purl.pt/43957;https://bndigital.bnportugal.gov.pt//i/?IIIF=/f4/aa/32/ae/f4aa32ae-6c1c-4685-b497-6fb573476d75/iiif/cam-151-a_0000_000001.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusíadas;edição artística comemorativa do 3º Centenário da Restauração da Independência de Portugal;;Nova edição;Barcelos : Companhia Editora do Minho;1960;1960;LVII, 318, 2 p.;Camões, Luís de, 1524-1580;;;"Cidade, Hernâni, 1887-1975, Autor da introdução, etc. ; Lopes, Joaquim, 1886-1956, Ilustrador ; Cerdeira, Eleutério, 1876-?, Comentador de texto escrito";;;L. 6177 A.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/2284;Livre
9778;2284;1;259;https://permalinkbnd.bnportugal.gov.pt/viewer/272627/?offset=#page=259&viewer=picture&o=info&n=0&q=;Imagens | 554;Cantos - Cantos VIII | 564;Episódios - Camões na gruta de Macau | 567;2284;https://purl.pt/43957;https://bndigital.bnportugal.gov.pt//i/?IIIF=/f4/aa/32/ae/f4aa32ae-6c1c-4685-b497-6fb573476d75/iiif/cam-151-a_0000_000001.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusíadas;edição artística comemorativa do 3º Centenário da Restauração da Independência de Portugal;;Nova edição;Barcelos : Companhia Editora do Minho;1960;1960;LVII, 318, 2 p.;Camões, Luís de, 1524-1580;;;"Cidade, Hernâni, 1887-1975, Autor da introdução, etc. ; Lopes, Joaquim, 1886-1956, Ilustrador ; Cerdeira, Eleutério, 1876-?, Comentador de texto escrito";;;L. 6177 A.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/2284;Livre
9779;2284;1;285;https://permalinkbnd.bnportugal.gov.pt/viewer/272627/?offset=#page=285&viewer=picture&o=info&n=0&q=;Imagens | 554;Cantos - Cantos IX | 565;Episódios - Visita do Rei de Melinde a Gama | 568;2284;https://purl.pt/43957;https://bndigital.bnportugal.gov.pt//i/?IIIF=/f4/aa/32/ae/f4aa32ae-6c1c-4685-b497-6fb573476d75/iiif/cam-151-a_0000_000001.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusíadas;edição artística comemorativa do 3º Centenário da Restauração da Independência de Portugal;;Nova edição;Barcelos : Companhia Editora do Minho;1960;1960;LVII, 318, 2 p.;Camões, Luís de, 1524-1580;;;"Cidade, Hernâni, 1887-1975, Autor da introdução, etc. ; Lopes, Joaquim, 1886-1956, Ilustrador ; Cerdeira, Eleutério, 1876-?, Comentador de texto escrito";;;L. 6177 A.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/2284;Livre
9780;2284;1;313;https://permalinkbnd.bnportugal.gov.pt/viewer/272627/?offset=#page=313&viewer=picture&o=info&n=0&q=;Imagens | 554;Cantos - Cantos X | 566;"Episódios - Concílio ""Conselho dos Deuses"" | 569";2284;https://purl.pt/43957;https://bndigital.bnportugal.gov.pt//i/?IIIF=/f4/aa/32/ae/f4aa32ae-6c1c-4685-b497-6fb573476d75/iiif/cam-151-a_0000_000001.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusíadas;edição artística comemorativa do 3º Centenário da Restauração da Independência de Portugal;;Nova edição;Barcelos : Companhia Editora do Minho;1960;1960;LVII, 318, 2 p.;Camões, Luís de, 1524-1580;;;"Cidade, Hernâni, 1887-1975, Autor da introdução, etc. ; Lopes, Joaquim, 1886-1956, Ilustrador ; Cerdeira, Eleutério, 1876-?, Comentador de texto escrito";;;L. 6177 A.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/2284;Livre
9781;2284;1;341;https://permalinkbnd.bnportugal.gov.pt/viewer/272627/?offset=#page=341&viewer=picture&o=info&n=0&q=;Imagens | 554;Cantos - Cantos I | 557;Episódios - Sonho d'El-Rei D. Manuel, no qual lhe aparecem os rios Indo e Ganges | 570;2284;https://purl.pt/43957;https://bndigital.bnportugal.gov.pt//i/?IIIF=/f4/aa/32/ae/f4aa32ae-6c1c-4685-b497-6fb573476d75/iiif/cam-151-a_0000_000001.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusíadas;edição artística comemorativa do 3º Centenário da Restauração da Independência de Portugal;;Nova edição;Barcelos : Companhia Editora do Minho;1960;1960;LVII, 318, 2 p.;Camões, Luís de, 1524-1580;;;"Cidade, Hernâni, 1887-1975, Autor da introdução, etc. ; Lopes, Joaquim, 1886-1956, Ilustrador ; Cerdeira, Eleutério, 1876-?, Comentador de texto escrito";;;L. 6177 A.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/2284;Livre
9782;256560;1;8;https://permalinkbnd.bnportugal.gov.pt/viewer/277151/?offset=#page=8&viewer=picture&o=info&n=0&q=;Imagens | 554;Cantos - Cantos II | 558;Episódios - Assassínio de Inês de Castro | 571;256560;https://purl.pt/44314;https://bndigital.bnportugal.gov.pt//i/?IIIF=/e3/79/81/09/e3798109-27bc-49ed-bfeb-9a79c1254c59/iiif/cam-155-p_0009.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusiadas;;;Nova edição conforme á de 1817, in-4º, de Dom José de Souza-Botelho Morgado de Matteus;Paris : em Casa de V J.-P. Aillaud, Guillard e C 47, Rua Saint-André-des-Arts, 47;1865;1865;12, 536 p., 1 estampa;Camões, Luís de, 1524-1580;;;"Tasso, Torquato, 1544-1595, Autor ; Sousa, Paulino de, ca. 18--, Editor literário ; Aquino, Tomás José de, 1718/20-1804, Editor literário ; Barreto, João Franco, 1600-post. 1674, Editor literário ; Mateus, Morgado de, 1758-1825, Editor literário ; Schneider, Félicie, 1831-1888, Ilustrador ; Fournier, Félicie, 1797-1879, Gravador ; Penet, Lucien François, 1834-1901, Ilustrador ; Sargent, Alfred Louis, 1828-?, Gravador em madeira ; Lix, Frédéric Théodore, 1830-1897, Ilustrador ; Lehuger, fl. 186-, Gravador em madeira ; Bouret, A., fl. 186-, Impressor";;Aillaud, Guillard. e Cª, Livreiro;CAM. 155 P.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/256560;Livre
9783;256560;1;63;https://permalinkbnd.bnportugal.gov.pt/viewer/277151/?offset=#page=63&viewer=picture&o=info&n=0&q=;Imagens | 554;Cantos - Cantos III | 559;Episódios - Aparição do gigante Adamastor na passagem do Cabo de B. Esperança | 572;256560;https://purl.pt/44314;https://bndigital.bnportugal.gov.pt//i/?IIIF=/e3/79/81/09/e3798109-27bc-49ed-bfeb-9a79c1254c59/iiif/cam-155-p_0009.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusiadas;;;Nova edição conforme á de 1817, in-4º, de Dom José de Souza-Botelho Morgado de Matteus;Paris : em Casa de V J.-P. Aillaud, Guillard e C 47, Rua Saint-André-des-Arts, 47;1865;1865;12, 536 p., 1 estampa;Camões, Luís de, 1524-1580;;;"Tasso, Torquato, 1544-1595, Autor ; Sousa, Paulino de, ca. 18--, Editor literário ; Aquino, Tomás José de, 1718/20-1804, Editor literário ; Barreto, João Franco, 1600-post. 1674, Editor literário ; Mateus, Morgado de, 1758-1825, Editor literário ; Schneider, Félicie, 1831-1888, Ilustrador ; Fournier, Félicie, 1797-1879, Gravador ; Penet, Lucien François, 1834-1901, Ilustrador ; Sargent, Alfred Louis, 1828-?, Gravador em madeira ; Lix, Frédéric Théodore, 1830-1897, Ilustrador ; Lehuger, fl. 186-, Gravador em madeira ; Bouret, A., fl. 186-, Impressor";;Aillaud, Guillard. e Cª, Livreiro;CAM. 155 P.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/256560;Livre
9784;256560;1;101;https://permalinkbnd.bnportugal.gov.pt/viewer/277151/?offset=#page=101&viewer=picture&o=info&n=0&q=;Imagens | 554;Cantos - Cantos IV | 560;Episódios - Vénus aplaca os Ventos e a tormenta | 573;256560;https://purl.pt/44314;https://bndigital.bnportugal.gov.pt//i/?IIIF=/e3/79/81/09/e3798109-27bc-49ed-bfeb-9a79c1254c59/iiif/cam-155-p_0009.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusiadas;;;Nova edição conforme á de 1817, in-4º, de Dom José de Souza-Botelho Morgado de Matteus;Paris : em Casa de V J.-P. Aillaud, Guillard e C 47, Rua Saint-André-des-Arts, 47;1865;1865;12, 536 p., 1 estampa;Camões, Luís de, 1524-1580;;;"Tasso, Torquato, 1544-1595, Autor ; Sousa, Paulino de, ca. 18--, Editor literário ; Aquino, Tomás José de, 1718/20-1804, Editor literário ; Barreto, João Franco, 1600-post. 1674, Editor literário ; Mateus, Morgado de, 1758-1825, Editor literário ; Schneider, Félicie, 1831-1888, Ilustrador ; Fournier, Félicie, 1797-1879, Gravador ; Penet, Lucien François, 1834-1901, Ilustrador ; Sargent, Alfred Louis, 1828-?, Gravador em madeira ; Lix, Frédéric Théodore, 1830-1897, Ilustrador ; Lehuger, fl. 186-, Gravador em madeira ; Bouret, A., fl. 186-, Impressor";;Aillaud, Guillard. e Cª, Livreiro;CAM. 155 P.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/256560;Livre
9785;256560;1;143;https://permalinkbnd.bnportugal.gov.pt/viewer/277151/?offset=#page=143&viewer=picture&o=info&n=0&q=;Imagens | 554;Cantos - Cantos V | 561;Episódios - Desembarque de Gama em Calecut | 574;256560;https://purl.pt/44314;https://bndigital.bnportugal.gov.pt//i/?IIIF=/e3/79/81/09/e3798109-27bc-49ed-bfeb-9a79c1254c59/iiif/cam-155-p_0009.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusiadas;;;Nova edição conforme á de 1817, in-4º, de Dom José de Souza-Botelho Morgado de Matteus;Paris : em Casa de V J.-P. Aillaud, Guillard e C 47, Rua Saint-André-des-Arts, 47;1865;1865;12, 536 p., 1 estampa;Camões, Luís de, 1524-1580;;;"Tasso, Torquato, 1544-1595, Autor ; Sousa, Paulino de, ca. 18--, Editor literário ; Aquino, Tomás José de, 1718/20-1804, Editor literário ; Barreto, João Franco, 1600-post. 1674, Editor literário ; Mateus, Morgado de, 1758-1825, Editor literário ; Schneider, Félicie, 1831-1888, Ilustrador ; Fournier, Félicie, 1797-1879, Gravador ; Penet, Lucien François, 1834-1901, Ilustrador ; Sargent, Alfred Louis, 1828-?, Gravador em madeira ; Lix, Frédéric Théodore, 1830-1897, Ilustrador ; Lehuger, fl. 186-, Gravador em madeira ; Bouret, A., fl. 186-, Impressor";;Aillaud, Guillard. e Cª, Livreiro;CAM. 155 P.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/256560;Livre
9786;256560;1;195;https://permalinkbnd.bnportugal.gov.pt/viewer/277151/?offset=#page=195&viewer=picture&o=info&n=0&q=;Imagens | 554;Cantos - Cantos V | 561;Episódios - Segunda Audiência do Samorim a Gama | 575;256560;https://purl.pt/44314;https://bndigital.bnportugal.gov.pt//i/?IIIF=/e3/79/81/09/e3798109-27bc-49ed-bfeb-9a79c1254c59/iiif/cam-155-p_0009.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusiadas;;;Nova edição conforme á de 1817, in-4º, de Dom José de Souza-Botelho Morgado de Matteus;Paris : em Casa de V J.-P. Aillaud, Guillard e C 47, Rua Saint-André-des-Arts, 47;1865;1865;12, 536 p., 1 estampa;Camões, Luís de, 1524-1580;;;"Tasso, Torquato, 1544-1595, Autor ; Sousa, Paulino de, ca. 18--, Editor literário ; Aquino, Tomás José de, 1718/20-1804, Editor literário ; Barreto, João Franco, 1600-post. 1674, Editor literário ; Mateus, Morgado de, 1758-1825, Editor literário ; Schneider, Félicie, 1831-1888, Ilustrador ; Fournier, Félicie, 1797-1879, Gravador ; Penet, Lucien François, 1834-1901, Ilustrador ; Sargent, Alfred Louis, 1828-?, Gravador em madeira ; Lix, Frédéric Théodore, 1830-1897, Ilustrador ; Lehuger, fl. 186-, Gravador em madeira ; Bouret, A., fl. 186-, Impressor";;Aillaud, Guillard. e Cª, Livreiro;CAM. 155 P.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/256560;Livre
9787;256560;1;233;https://permalinkbnd.bnportugal.gov.pt/viewer/277151/?offset=#page=233&viewer=picture&o=info&n=0&q=;Imagens | 554;Cantos - Cantos VII | 563;Episódios - Ilha de Vénus | 576;256560;https://purl.pt/44314;https://bndigital.bnportugal.gov.pt//i/?IIIF=/e3/79/81/09/e3798109-27bc-49ed-bfeb-9a79c1254c59/iiif/cam-155-p_0009.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusiadas;;;Nova edição conforme á de 1817, in-4º, de Dom José de Souza-Botelho Morgado de Matteus;Paris : em Casa de V J.-P. Aillaud, Guillard e C 47, Rua Saint-André-des-Arts, 47;1865;1865;12, 536 p., 1 estampa;Camões, Luís de, 1524-1580;;;"Tasso, Torquato, 1544-1595, Autor ; Sousa, Paulino de, ca. 18--, Editor literário ; Aquino, Tomás José de, 1718/20-1804, Editor literário ; Barreto, João Franco, 1600-post. 1674, Editor literário ; Mateus, Morgado de, 1758-1825, Editor literário ; Schneider, Félicie, 1831-1888, Ilustrador ; Fournier, Félicie, 1797-1879, Gravador ; Penet, Lucien François, 1834-1901, Ilustrador ; Sargent, Alfred Louis, 1828-?, Gravador em madeira ; Lix, Frédéric Théodore, 1830-1897, Ilustrador ; Lehuger, fl. 186-, Gravador em madeira ; Bouret, A., fl. 186-, Impressor";;Aillaud, Guillard. e Cª, Livreiro;CAM. 155 P.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/256560;Livre
9788;256560;1;269;https://permalinkbnd.bnportugal.gov.pt/viewer/277151/?offset=#page=269&viewer=picture&o=info&n=0&q=;Imagens | 554;Cantos - Cantos VIII | 564;Episódios - Audiência d’El-Rei D. Manuel a Gama | 577;256560;https://purl.pt/44314;https://bndigital.bnportugal.gov.pt//i/?IIIF=/e3/79/81/09/e3798109-27bc-49ed-bfeb-9a79c1254c59/iiif/cam-155-p_0009.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusiadas;;;Nova edição conforme á de 1817, in-4º, de Dom José de Souza-Botelho Morgado de Matteus;Paris : em Casa de V J.-P. Aillaud, Guillard e C 47, Rua Saint-André-des-Arts, 47;1865;1865;12, 536 p., 1 estampa;Camões, Luís de, 1524-1580;;;"Tasso, Torquato, 1544-1595, Autor ; Sousa, Paulino de, ca. 18--, Editor literário ; Aquino, Tomás José de, 1718/20-1804, Editor literário ; Barreto, João Franco, 1600-post. 1674, Editor literário ; Mateus, Morgado de, 1758-1825, Editor literário ; Schneider, Félicie, 1831-1888, Ilustrador ; Fournier, Félicie, 1797-1879, Gravador ; Penet, Lucien François, 1834-1901, Ilustrador ; Sargent, Alfred Louis, 1828-?, Gravador em madeira ; Lix, Frédéric Théodore, 1830-1897, Ilustrador ; Lehuger, fl. 186-, Gravador em madeira ; Bouret, A., fl. 186-, Impressor";;Aillaud, Guillard. e Cª, Livreiro;CAM. 155 P.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/256560;Livre
9789;256560;1;305;https://permalinkbnd.bnportugal.gov.pt/viewer/277151/?offset=#page=305&viewer=picture&o=info&n=0&q=;Imagens | 554;Cantos - Cantos IX | 565;Episódios - Camões na gruta de Macau | 567;256560;https://purl.pt/44314;https://bndigital.bnportugal.gov.pt//i/?IIIF=/e3/79/81/09/e3798109-27bc-49ed-bfeb-9a79c1254c59/iiif/cam-155-p_0009.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusiadas;;;Nova edição conforme á de 1817, in-4º, de Dom José de Souza-Botelho Morgado de Matteus;Paris : em Casa de V J.-P. Aillaud, Guillard e C 47, Rua Saint-André-des-Arts, 47;1865;1865;12, 536 p., 1 estampa;Camões, Luís de, 1524-1580;;;"Tasso, Torquato, 1544-1595, Autor ; Sousa, Paulino de, ca. 18--, Editor literário ; Aquino, Tomás José de, 1718/20-1804, Editor literário ; Barreto, João Franco, 1600-post. 1674, Editor literário ; Mateus, Morgado de, 1758-1825, Editor literário ; Schneider, Félicie, 1831-1888, Ilustrador ; Fournier, Félicie, 1797-1879, Gravador ; Penet, Lucien François, 1834-1901, Ilustrador ; Sargent, Alfred Louis, 1828-?, Gravador em madeira ; Lix, Frédéric Théodore, 1830-1897, Ilustrador ; Lehuger, fl. 186-, Gravador em madeira ; Bouret, A., fl. 186-, Impressor";;Aillaud, Guillard. e Cª, Livreiro;CAM. 155 P.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/256560;Livre
9790;256560;1;337;https://permalinkbnd.bnportugal.gov.pt/viewer/277151/?offset=#page=337&viewer=picture&o=info&n=0&q=;Imagens | 554;Cantos - Cantos X | 566;Episódios - Visita do Rei de Melinde a Gama | 568;256560;https://purl.pt/44314;https://bndigital.bnportugal.gov.pt//i/?IIIF=/e3/79/81/09/e3798109-27bc-49ed-bfeb-9a79c1254c59/iiif/cam-155-p_0009.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusiadas;;;Nova edição conforme á de 1817, in-4º, de Dom José de Souza-Botelho Morgado de Matteus;Paris : em Casa de V J.-P. Aillaud, Guillard e C 47, Rua Saint-André-des-Arts, 47;1865;1865;12, 536 p., 1 estampa;Camões, Luís de, 1524-1580;;;"Tasso, Torquato, 1544-1595, Autor ; Sousa, Paulino de, ca. 18--, Editor literário ; Aquino, Tomás José de, 1718/20-1804, Editor literário ; Barreto, João Franco, 1600-post. 1674, Editor literário ; Mateus, Morgado de, 1758-1825, Editor literário ; Schneider, Félicie, 1831-1888, Ilustrador ; Fournier, Félicie, 1797-1879, Gravador ; Penet, Lucien François, 1834-1901, Ilustrador ; Sargent, Alfred Louis, 1828-?, Gravador em madeira ; Lix, Frédéric Théodore, 1830-1897, Ilustrador ; Lehuger, fl. 186-, Gravador em madeira ; Bouret, A., fl. 186-, Impressor";;Aillaud, Guillard. e Cª, Livreiro;CAM. 155 P.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/256560;Livre
