ncb|purl|capa|tipo de material|língua|língua da obra original|título|subtítulo|título original|edição|publicação|data da publicação|data da publicação2|dimensões|autor|autor - organização|co-autores|autores secundários|co-autores - organizações|autores secundários - organizações|cota|coleção|id persistente|acesso|notas gerais|notas título|notas conteúdo|sumário|título uniforme|título colectivo uniforme
401658|https://purl.pt/43862|https://bndigital.bnportugal.gov.pt//i/?IIIF=/9e/f3/33/17/9ef33317-4c7f-4371-8da7-082d54e2724e/iiif/cam-66-2-a_0001.tif/full/!300,500/0/default.jpg|Livro impresso|Português||Victor Hugo a Camões no 3º centenário|||1.ª ed.|Lisboa : J. Camilo Videira|1880|1880||||||||CAM. 66//2 A.|CAM500|http://id.bnportugal.gov.pt/bib/catbnp/401658|Livre
401739|https://purl.pt/43865|https://bndigital.bnportugal.gov.pt//i/?IIIF=/2d/fe/15/07/2dfe1507-1025-44a9-b149-33c026517803/iiif/cam-66-5-a_0001.tif/full/!300,500/0/default.jpg|Livro impresso|Português||Homenagem ao príncipe dos poetas peninsulares ao reconstrutor da língua portuguesa, a Luís de Camões|||1.ª ed.|Lisboa : Emp. Dic. Univ. Português|1880|1880|4 p.|||||||CAM. 66//5 A.|CAM500|http://id.bnportugal.gov.pt/bib/catbnp/401739|Livre
402086|https://purl.pt/43891|https://bndigital.bnportugal.gov.pt//i/?IIIF=/dc/d1/27/77/dcd12777-3117-4eb1-94d0-a5bb23f4e7b6/iiif/cam-69-a_0005.tif/full/!300,500/0/default.jpg|Livro impresso|Português||Collecção Camoneana de José do Canto|tentativa de um catalogo methodico e remissivo||1.ª ed.|Lisboa : Imprensa Nacional|1895|1895|XI, 357, 5 p.|Canto, José do, 1820-1898|||Reis, Jaime Batalha, 1847-1935, Antigo possuidor|||CAM. 69 A.|CAM500|http://id.bnportugal.gov.pt/bib/catbnp/402086|Livre
402086|https://purl.pt/43891|https://bndigital.bnportugal.gov.pt//i/?IIIF=/dc/d1/27/77/dcd12777-3117-4eb1-94d0-a5bb23f4e7b6/iiif/cam-69-a_0005.tif/full/!300,500/0/default.jpg|Livro impresso|Português||Collecção Camoneana de José do Canto|tentativa de um catalogo methodico e remissivo||1.ª ed.|Lisboa : Imprensa Nacional|1895|1895|XI, 357, 5 p.|Canto, José do, 1820-1898|||Reis, Jaime Batalha, 1847-1935, Antigo possuidor|||CAM. 69 A.|CAM500|http://id.bnportugal.gov.pt/bib/catbnp/402086|Livre
402917|https://purl.pt/43923|https://bndigital.bnportugal.gov.pt//i/?IIIF=/68/36/f7/0d/6836f70d-c35f-47cf-856b-993a65ff926c/iiif/cam-130-a_0000_000001.tif/full/!300,500/0/default.jpg|Livro impresso|Português|Alemão|Camoëns in Cintra|poemeto extrahido do livro Tag und Nachstucke||1.ª ed.|Lisboa : M. Gomes, Livreiro-Editor|1891|1891|39, 1 p.|Schack, Adolf Friederich Graf von, 1815-1894|||Camões, Luís de, 1524-1580, Antecedente bibliográfico|||CAM. 71//1 A.|CAM500|http://id.bnportugal.gov.pt/bib/catbnp/402917|Livre
404543|https://purl.pt/43827|https://bndigital.bnportugal.gov.pt//i/?IIIF=/9f/79/bf/47/9f79bf47-41ea-438e-b7e9-2c631c46bb91/iiif/cam-81-a_0000_000001.tif/full/!300,500/0/default.jpg|Livro impresso|Português||Excerptos dos Lusíadas|canto II||1.ª ed.|Lisboa : Imprensa Nacional|1889|1889||Camões, Luís de, 1524-1580||||||CAM. 81 A.|CAM500|http://id.bnportugal.gov.pt/bib/catbnp/404543|Livre
404800|https://purl.pt/43914|https://bndigital.bnportugal.gov.pt//i/?IIIF=/1f/06/28/af/1f0628af-b385-4108-b72c-0016b004b60d/iiif/cam-85-a_0003.tif/full/!300,500/0/default.jpg|Livro impresso|Português||Os festejos do centenario da India|grande album commemorativo||1.ª ed.|Lisboa : publicado pela empreza do Pimpão|1898|1898|31 f.|||||||CAM. 85 A.|CAM500|http://id.bnportugal.gov.pt/bib/catbnp/404800|Livre
404800|https://purl.pt/43914|https://bndigital.bnportugal.gov.pt//i/?IIIF=/1f/06/28/af/1f0628af-b385-4108-b72c-0016b004b60d/iiif/cam-85-a_0003.tif/full/!300,500/0/default.jpg|Livro impresso|Português||Os festejos do centenario da India|grande album commemorativo||1.ª ed.|Lisboa : publicado pela empreza do Pimpão|1898|1898|31 f.|||||||CAM. 85 A.|CAM500|http://id.bnportugal.gov.pt/bib/catbnp/404800|Livre
410449|https://purl.pt/43911|https://bndigital.bnportugal.gov.pt//i/?IIIF=/37/17/31/09/37173109-2f71-495e-bea5-e4ca2470680c/iiif/cam-96-a_0007.tif/full/!300,500/0/default.jpg|Livro impresso|Espanhol|Português|Os Lusiadas Los Portugueses|||Edicion acompañada del legitimo texto portugues y de copiosas notas y noticias biograficas sobre el insigne poeta ibero|Badajoz : Establecimiento Tipográfico de José Santamaría|1873|1873|263, 1 p.|Camões, Luís de, 1524-1580|||Soler y Arqués, Carlos, 1836-1896, Tradutor|||CAM. 96 A.|CAM500|http://id.bnportugal.gov.pt/bib/catbnp/410449|Livre
411542|https://purl.pt/43786|https://bndigital.bnportugal.gov.pt//i/?IIIF=/b5/4f/7e/1e/b54f7e1e-307d-47a6-9282-e41a7c32124d/iiif/cam-221-3-v_0000_000001.tif/full/!300,500/0/default.jpg|Livro impresso|Português||O Centenario no Estrangeiro|conferencia realisada na Sociedade de Geographia de Lisboa no dia 11 de Novembro de 1897||1.ª ed.|Lisboa : A Liberal|1897|1897|30, 2 p.|Lima, Magalhães, 1850-1928|||Vilhena, Ernesto Jardim de, 1876-1967, Antigo possuidor|||H.G. 5865//1 A.|CAM500|http://id.bnportugal.gov.pt/bib/catbnp/411542|Livre
