url,number
https://purl.pt/37926,14597
https://purl.pt/39791,255741
https://purl.pt/39791,255741
https://purl.pt/39791,255741
https://purl.pt/39791,255741
https://purl.pt/14104,14651
https://purl.pt/14104,14651
https://purl.pt/14197,14666
https://purl.pt/17237,86824
https://purl.pt/17237,86824
https://purl.pt/17237,86824
https://purl.pt/17237,86824
https://purl.pt/19851,14628
https://purl.pt/19851,14628
https://purl.pt/19851,14628
https://purl.pt/19851,14628
https://purl.pt/19851,14628
https://purl.pt/19851,14628
https://purl.pt/19851,14628
https://purl.pt/19851,14628
https://purl.pt/19851,14628
https://purl.pt/19851,14628
https://purl.pt/19851,14628
https://purl.pt/19851,14628
https://purl.pt/19851,14628
https://purl.pt/19851,14628
https://purl.pt/19851,14628
https://purl.pt/19851,14628
https://purl.pt/19851,14628
https://purl.pt/19851,14628
https://purl.pt/19851,14628
https://purl.pt/19851,14628
https://purl.pt/19851,14628
https://purl.pt/19851,14628
https://purl.pt/19851,14628
https://purl.pt/19851,14628
https://purl.pt/19851,14628
https://purl.pt/19851,14628
https://purl.pt/19851,14628
https://purl.pt/19851,14628
https://purl.pt/19851,14628
https://purl.pt/19851,14628
https://purl.pt/19851,14628
https://purl.pt/19851,14628
https://purl.pt/19851,14628
https://purl.pt/19851,14628
https://purl.pt/19851,14628
https://purl.pt/19851,14628
https://purl.pt/19851,14628
https://purl.pt/19851,14628
https://purl.pt/19851,14628
https://purl.pt/19851,14628
https://purl.pt/19851,14628
https://purl.pt/19851,14628
https://purl.pt/19851,14628
https://purl.pt/19851,14628
https://purl.pt/19851,14628
https://purl.pt/19851,14628
https://purl.pt/19851,14628
https://purl.pt/19851,14628
https://purl.pt/19851,14628
https://purl.pt/19851,14628
https://purl.pt/19851,14628
https://purl.pt/37881,14598
https://purl.pt/37881,14598
https://purl.pt/37881,14598
https://purl.pt/37881,14598
https://purl.pt/37881,14598
https://purl.pt/37881,14598
https://purl.pt/37881,14598
https://purl.pt/37881,14598
https://purl.pt/37881,14598
https://purl.pt/37881,14598
https://purl.pt/37881,14598
https://purl.pt/37881,14598
https://purl.pt/37776,14581
https://purl.pt/37776,14581
https://purl.pt/37776,14581
https://purl.pt/37776,14581
https://purl.pt/37776,14581
https://purl.pt/37776,14581
https://purl.pt/37776,14581
https://purl.pt/37776,14581
https://purl.pt/37776,14581
https://purl.pt/37776,14581
https://purl.pt/37776,14581
https://purl.pt/15053,86181
https://purl.pt/15053,86181
https://purl.pt/15053,86181
https://purl.pt/25652,14678
https://purl.pt/26367,86483
https://purl.pt/5416,35163
https://purl.pt/21930,14644
https://purl.pt/21930,14644
https://purl.pt/15027,14613
https://purl.pt/15027,14613
https://purl.pt/15027,14613
https://purl.pt/15027,14613
https://purl.pt/26342,7634
https://purl.pt/26342,7634
https://purl.pt/44208,1880
https://purl.pt/44208,1880
https://purl.pt/44208,1880
https://purl.pt/43905,275033
https://purl.pt/43900,275038
https://purl.pt/44169,273677
https://purl.pt/44206,1880
https://purl.pt/44170,273687
https://purl.pt/43942,273688
https://purl.pt/44323,277330
https://purl.pt/44323,277330
https://purl.pt/44323,277330
https://purl.pt/44323,277330
https://purl.pt/44323,277330
https://purl.pt/44323,277330
https://purl.pt/44319,277332
https://purl.pt/44445,277834
