330575;https://bndigital.bnportugal.gov.pt//i/?IIIF=/ce/55/20/27/ce552027-2be0-45f7-9a6b-19b589d068f2/iiif/cam-485-p_0005.tif/full/!300,500/0/default.jpg
331035;https://bndigital.bnportugal.gov.pt//i/?IIIF=/95/16/e4/30/9516e430-ded9-4f08-abe6-573e8cb6441b/iiif/cam-1207-v_0000_000003.tif/full/!300,500/0/default.jpg
331252;https://bndigital.bnportugal.gov.pt//i/?IIIF=/bd/89/c9/6f/bd89c96f-0994-4e7d-b04c-39167183bf5c/iiif/cam-239-p_0000_000011.tif/full/!300,500/0/default.jpg
331265;https://bndigital.bnportugal.gov.pt//i/?IIIF=/20/73/03/9a/2073039a-5684-4b70-a47c-fdcc99d9a509/iiif/cam-1276-p_0000_000007.tif/full/!300,500/0/default.jpg
331414;https://bndigital.bnportugal.gov.pt//i/?IIIF=/4d/33/3e/dd/4d333edd-1912-45d2-8d54-c49a0efa8bcb/iiif/cam-1227-v_0000_000001.tif/full/!300,500/0/default.jpg
334184;https://bndigital.bnportugal.gov.pt//i/?IIIF=/f7/66/c4/63/f766c463-5dd1-41da-82c0-7a2e0c8dfcca/iiif/cam-1240-v_0000_000001.tif/full/!300,500/0/default.jpg
335427;https://bndigital.bnportugal.gov.pt//i/?IIIF=/78/01/70/5b/7801705b-bf5d-460d-88be-d5399b7dcbaa/iiif/cam-1245-v_0000_000013.tif/full/!300,500/0/default.jpg
335758;https://bndigital.bnportugal.gov.pt//i/?IIIF=/e5/c8/52/15/e5c85215-1ad9-4a76-9941-2161aade8d80/iiif/cam-310-v_0000_000011.tif/full/!300,500/0/default.jpg
336429;https://bndigital.bnportugal.gov.pt//i/?IIIF=/1a/c2/57/2b/1ac2572b-d86b-4e84-8ee9-08aa4b7ae493/iiif/cam-63-v_0008.tif/full/!300,500/0/default.jpg
341197;https://bndigital.bnportugal.gov.pt//i/?IIIF=/1f/d2/29/97/1fd22997-4200-45ca-b66a-499b5757ea43/iiif/cam-1493-v_0000_000005.tif/full/!300,500/0/default.jpg
357080;https://bndigital.bnportugal.gov.pt//i/?IIIF=/c8/af/92/e1/c8af92e1-6c67-4402-ae49-f865ebd60c9f/iiif/cam-1-v_0000_000009.tif/full/!300,500/0/default.jpg
357297;https://bndigital.bnportugal.gov.pt//i/?IIIF=/b2/56/5a/a6/b2565aa6-70f7-48fe-a06c-6e301f3b710c/iiif/cam-6-v_0011.tif/full/!300,500/0/default.jpg
359987;https://bndigital.bnportugal.gov.pt//i/?IIIF=/39/27/7b/28/39277b28-603e-47aa-be4b-900edbfbf24b/iiif/cam-770-p_0000_000001.tif/full/!300,500/0/default.jpg
367255;https://bndigital.bnportugal.gov.pt//i/?IIIF=/35/81/98/3c/3581983c-0a0b-496e-b43d-ff1e4b987f74/iiif/hg-15978-15-v_0000_000001.tif/full/!300,500/0/default.jpg
367428;https://bndigital.bnportugal.gov.pt//i/?IIIF=/a3/eb/b0/67/a3ebb067-89f3-40ff-a518-1fc158846d4b/iiif/cam-479-p_0003.tif/full/!300,500/0/default.jpg
381074;https://bndigital.bnportugal.gov.pt//i/?IIIF=/7d/bb/9c/38/7dbb9c38-ff88-4f0e-8125-42d713ee62f7/iiif/cam-21-a_0007.tif/full/!300,500/0/default.jpg
381465;https://bndigital.bnportugal.gov.pt//i/?IIIF=/1b/9b/a2/7b/1b9ba27b-8449-49d7-b8fa-ec3081a88a08/iiif/cam-30-a_0000_000005.tif/full/!300,500/0/default.jpg
381468;https://bndigital.bnportugal.gov.pt//i/?IIIF=/e0/20/89/c0/e02089c0-dfb3-4507-bf34-b897aa5b2b44/iiif/cam-33-a_0009.tif/full/!300,500/0/default.jpg
381701;https://bndigital.bnportugal.gov.pt//i/?IIIF=/58/a8/a6/57/58a8a657-7fb2-4700-9b55-408036c37806/iiif/cam-40-a_0001.tif/full/!300,500/0/default.jpg
381714;https://bndigital.bnportugal.gov.pt//i/?IIIF=/c3/70/f6/9e/c370f69e-df41-49cd-b95f-00d8060e3f71/iiif/cam-41-a_0007.tif/full/!300,500/0/default.jpg
381809;https://bndigital.bnportugal.gov.pt//i/?IIIF=/20/74/ff/20/2074ff20-ddda-4a00-bf02-38f5c2647a03/iiif/cam-44-1-a_0001.tif/full/!300,500/0/default.jpg
381889;https://bndigital.bnportugal.gov.pt//i/?IIIF=/5b/91/40/8a/5b91408a-4af1-4a94-bccc-2d03ee894a1c/iiif/cam-44-2-a_0000_000001.tif/full/!300,500/0/default.jpg
381903;https://bndigital.bnportugal.gov.pt//i/?IIIF=/84/00/0c/50/84000c50-b90e-4a7c-aa5e-5cb3dfef4dab/iiif/cam-45-2-a_0000_000001.tif/full/!300,500/0/default.jpg
382749;https://bndigital.bnportugal.gov.pt//i/?IIIF=/60/58/22/4f/6058224f-9454-448f-8489-96a3a71253f5/iiif/cam-47-a_0000_000007.tif/full/!300,500/0/default.jpg
382751;https://bndigital.bnportugal.gov.pt//i/?IIIF=/e0/0e/fa/06/e00efa06-8716-4476-9d8f-73b5e18a5758/iiif/cam-49-a_0001.tif/full/!300,500/0/default.jpg
382832;https://bndigital.bnportugal.gov.pt//i/?IIIF=/0b/3f/99/a6/0b3f99a6-6ac2-4eed-9c77-e86a58e06764/iiif/cam-50-a_0000_000003.tif/full/!300,500/0/default.jpg
382834;https://bndigital.bnportugal.gov.pt//i/?IIIF=/b6/d0/71/c6/b6d071c6-e05d-4c17-96b2-07a62e35fb7f/iiif/cam-82-1-v_0000_000005.tif/full/!300,500/0/default.jpg
382844;https://bndigital.bnportugal.gov.pt//i/?IIIF=/be/12/df/5e/be12df5e-248d-4e0b-823f-bb93ea5db616/iiif/cam-2058-v_0001.tif/full/!300,500/0/default.jpg
382955;https://bndigital.bnportugal.gov.pt//i/?IIIF=/df/8e/1b/e5/df8e1be5-0f74-4fdb-9b58-5bfa696ca99d/iiif/cam-53-5-a_0001.tif/full/!300,500/0/default.jpg
382969;https://bndigital.bnportugal.gov.pt//i/?IIIF=/60/01/14/c4/600114c4-43d1-40df-bf17-4e01fd4bb1dd/iiif/cam-54-a_0009.tif/full/!300,500/0/default.jpg
382972;https://bndigital.bnportugal.gov.pt//i/?IIIF=/80/3b/b9/df/803bb9df-b4de-496a-adbc-25a9d95b3638/iiif/cam-55-a_0007.tif/full/!300,500/0/default.jpg
382978;https://bndigital.bnportugal.gov.pt//i/?IIIF=/8a/04/06/d1/8a0406d1-dcdf-40af-9ba2-5fa354405f51/iiif/cam-56-a_0001.tif/full/!300,500/0/default.jpg
382981;https://bndigital.bnportugal.gov.pt//i/?IIIF=/2b/2d/51/1b/2b2d511b-4290-4cc3-b338-dffc6cbedad2/iiif/cam-57-a_0001.tif/full/!300,500/0/default.jpg
382988;https://bndigital.bnportugal.gov.pt//i/?IIIF=/e7/cb/7b/06/e7cb7b06-25e4-4d41-8f71-2c3e083010c8/iiif/cam-59-a_0007.tif/full/!300,500/0/default.jpg
